# ----------------------------------------
# Páginas e telas: Título da página e nome da tela
# Conta: Viva Fidelidade
# Propriedade: Viva Fidelidade 1.5
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20250101
# Data de término: 20260524
Título da página e nome da tela,Página de destino + string de consulta,Visualizações,Usuários ativos,Visualizações por usuário ativo,Tempo médio de engajamento por usuário ativo,Contagem de eventos,Eventos principais,Receita total
(not set),/selectTrip?originCode=FORTALEZA%20-%20CE&destinationCode=VICOSA%20DO%20CEARA%20-%20CE&departureDate=2025-02-27,27,1,27,771,50,13,0
(not set),/selectTrip?originCode=Guarulhos%20SP%20&destinationCode=BELO%20HORIZONTE%20-%20MG&departureDate=2025-04-02,27,1,27,860,49,9,0
(not set),/selectTrip?originCode=RIO%20DE%20JANEIRO%20-%20RJ&destinationCode=JUIZ%20DE%20FORA%20-%20MG&departureDate=2025-01-02,27,2,13.5,947,60,14,0
(not set),/selectTrip?originCode=TERESINA%20-%20PI&destinationCode=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&departureDate=2025-03-14,27,1,27,963,59,9,0
Viva - Login,/parceiros/,27,4,6.75,64.5,51,0,0
(not set),/selectTrip?originCode=39024&origin=QUIXERAMOBIM%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-02-14,26,2,13,500.5,51,11,0
(not set),/selectTrip?originCode=43971&origin=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-04-30,26,1,26,1710,51,17,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-05,26,2,13,471.5,64,7,0
(not set),/selectTrip?originCode=48653&origin=PARNAIBA%20-%20PI&destinationCode=48687&destination=CAMOCIM%20-%20CE&departureDate=2026-04-27,26,1,26,572,47,4,0
(not set),/selectTrip?originCode=48653&origin=PARNAIBA%20-%20PI&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-01-17,26,1,26,2193,57,13,0
(not set),/selectTrip?originCode=48687&origin=CAMOCIM%20-%20CE&destinationCode=48686&destination=GRANJA%20-%20CE&departureDate=2026-03-28,26,1,26,558,60,8,0
(not set),/selectTrip?originCode=48688&origin=JIJOCA%20DE%20JERICOACOARA%20-%20CE&destinationCode=48690&destination=BELA%20CRUZ%20-%20CE&departureDate=2026-01-04,26,1,26,513,56,8,0
(not set),/selectTrip?originCode=50039&origin=TERESINA%20-%20PI&destinationCode=48569&destination=CRATO%20-%20CE&departureDate=2025-07-01,26,1,26,1260,61,6,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=39067&destination=TIANGUA%20-%20CE&departureDate=2025-11-14,26,1,26,860,68,9,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=48947&destination=MOSSORO%20-%20RN&departureDate=2025-12-12,26,1,26,315,57,9,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2026-04-30,26,1,26,1780,58,17,0
(not set),/selectTrip?originCode=FARIAS%20BRITO%20-%20CE&destinationCode=JUAZEIRO%20DO%20NORTE%20-%20CE&departureDate=2025-05-14,26,1,26,124,43,0,0
(not set),/selectTrip?originCode=FORTALEZA%20-%20CE&destinationCode=SOBRAL%20-%20CE&departureDate=2025-06-02,26,1,26,814,50,3,0
(not set),/selectTrip?originCode=ICO%20-%20CE&destinationCode=FORTALEZA%20-%20CE&departureDate=2025-05-05,26,1,26,412,59,4,0
(not set),/selectTrip?originCode=JUIZ%20DE%20FORA%20-%20MG&destinationCode=RIO%20DAS%20FLORES%20-%20RJ&departureDate=2025-04-20,26,1,26,374,51,8,0
(not set),/selectTrip?originCode=SAO%20LOURENCO%20-%20MG&destinationCode=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2025-02-03,26,1,26,478,54,6,0
(not set),/selectTrip?originCode=48569&origin=CRATO%20-%20CE&destinationCode=39222&destination=VARZEA%20ALEGRE%20-%20CE&departureDate=2026-01-23,25,1,25,775,53,16,0
(not set),/selectTrip?originCode=48633&origin=RUSSAS%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-12-25,25,1,25,379,44,8,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=48653&destination=PARNAIBA%20-%20PI&departureDate=2026-02-06,25,1,25,280,43,5,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA+-+CE&destinationCode=48947&destination=MOSSORO+-+RN&departureDate=2025-12-12,25,1,25,110,50,5,0
(not set),/selectTrip?originCode=BARRA%20MANSA%20-%20RJ&destinationCode=VALENCA%20-%20RJ&departureDate=2025-02-18,25,1,25,817,58,10,0
(not set),/auth/verifyCpf?ref=CDF3E7,24,1,24,478,38,0,0
(not set),/selectTrip?originCode=39267&origin=ICO%20-%20CE&destinationCode=39256&destination=LAVRAS%20DA%20MANGABEIRA%20-%20CE&departureDate=2026-05-10,24,1,24,1091,49,14,0
(not set),/selectTrip?originCode=45534&origin=VOLTA%20REDONDA%20-%20RJ&destinationCode=45686&destination=VALENCA%20-%20RJ&departureDate=2025-10-29,24,1,24,392,48,6,0
(not set),/selectTrip?originCode=45534&origin=VOLTA%20REDONDA%20-%20RJ&destinationCode=45686&destination=VALENCA%20-%20RJ&departureDate=2025-12-05,24,2,12,67.5,46,1,0
(not set),/selectTrip?originCode=45775&origin=JUIZ%20DE%20FORA%20-%20MG&destinationCode=49495&destination=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2026-01-19,24,1,24,950,47,9,0
(not set),/selectTrip?originCode=47825&origin=BARREIRAS%20-%20BA&destinationCode=48451&destination=FEIRA%20DE%20SANTANA%20-%20BA&departureDate=2026-02-03,24,1,24,492,49,9,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-09-15,24,1,24,461,45,8,0
(not set),/selectTrip?originCode=48653&origin=PARNAIBA%20-%20PI&destinationCode=39067&destination=TIANGUA%20-%20CE&departureDate=2026-05-08,24,1,24,377,47,7,0
(not set),/selectTrip?originCode=48653&origin=PARNAIBA%20-%20PI&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-04-01,24,2,12,167.5,45,7,0
(not set),/selectTrip?originCode=48679&origin=SOBRAL%20-%20CE&destinationCode=46172&destination=CAMPO%20MAIOR%20-%20PI&departureDate=2026-02-14,24,2,12,193.5,42,8,0
(not set),/selectTrip?originCode=48679&origin=SOBRAL%20-%20CE&destinationCode=48686&destination=GRANJA%20-%20CE&departureDate=2025-09-09,24,1,24,764,50,12,0
(not set),/selectTrip?originCode=48704&origin=ITAPIPOCA%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-28,24,1,24,370,52,8,0
(not set),/selectTrip?originCode=48872&origin=SOLEDADE%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-08-06,24,1,24,769,40,8,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-09-12,24,4,6,43.25,46,4,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-11-02,24,5,4.8,49.2,54,2,0
(not set),/selectTrip?originCode=GUARULHOS%20-%20SP&destinationCode=BELO%20HORIZONTE%20-%20MG&departureDate=2025-02-28,24,1,24,503,42,3,0
(not set),/selectTrip?originCode=JOAO%20PESSOA%20-%20PB&destinationCode=CAJAZEIRAS%20-%20PB&departureDate=2025-05-05,24,1,24,1658,49,4,0
(not set),/selectTrip?originCode=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=VARZEA%20ALEGRE%20-%20CE&departureDate=2025-02-01,24,1,24,428,42,5,0
(not set),/selectTrip?originCode=TERESINA%20-%20PI&destinationCode=TIANGUA%20-%20CE&departureDate=2025-03-13,24,1,24,337,55,6,0
(not set),/selectTrip?originCode=TIANGUA%20-%20CE&destinationCode=TERESINA%20-%20PI&departureDate=2025-05-12,24,1,24,674,54,10,0
(not set),/selectTrip?originCode=VALENCA%20-%20RJ&destinationCode=VOLTA%20REDONDA%20-%20RJ&departureDate=2024-11-30,24,2,12,142,46,5,0
Home - Viva Fidelidade,/como-funciona/,24,16,1.5,7.3125,73,0,0
(not set),/selectTrip?originCode=39067&origin=TIANGUA%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-02-18,23,4,5.75,163.75,47,7,0
(not set),/selectTrip?originCode=39222&origin=VARZEA%20ALEGRE%20-%20CE&destinationCode=48576&destination=JUAZEIRO%20DO%20NORTE%20-%20CE&departureDate=2025-07-27,23,1,23,374,58,5,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48704&destination=ITAPIPOCA%20-%20CE&departureDate=2026-05-30,23,1,23,370,47,5,0
(not set),/selectTrip?originCode=45686&origin=VALENCA%20-%20RJ&destinationCode=45534&destination=VOLTA%20REDONDA%20-%20RJ&departureDate=2026-04-22,23,2,11.5,184,49,7,0
(not set),/selectTrip?originCode=45775&origin=JUIZ%20DE%20FORA%20-%20MG&destinationCode=49495&destination=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2026-03-05,23,1,23,394,42,11,0
(not set),/selectTrip?originCode=48569&origin=CRATO%20-%20CE&destinationCode=39245&destination=IGUATU%20-%20CE&departureDate=2026-04-29,23,1,23,549,43,8,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=39245&destination=IGUATU%20-%20CE&departureDate=2025-11-28,23,1,23,1353,46,13,0
(not set),/selectTrip?originCode=48633&origin=RUSSAS%20-%20CE&destinationCode=48773&destination=PACAJUS%20-%20CE&departureDate=2026-05-16,23,1,23,482,45,7,0
(not set),/selectTrip?originCode=48653&origin=PARNAIBA%20-%20PI&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2025-08-19,23,1,23,900,47,8,0
(not set),/selectTrip?originCode=48679&origin=SOBRAL%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-08-21,23,1,23,467,54,11,0
(not set),/selectTrip?originCode=48679&origin=SOBRAL%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-08-30,23,1,23,389,37,6,0
(not set),/selectTrip?originCode=48679&origin=SOBRAL%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-09-19,23,3,7.666666666666667,250.66666666666666,41,8,0
(not set),/selectTrip?originCode=48743&origin=PATOS%20-%20PB&destinationCode=43971&destination=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&departureDate=2026-04-23,23,1,23,826,40,6,0
(not set),/selectTrip?originCode=49495&origin=RIO%20DE%20JANEIRO%20-%20RJ&destinationCode=52911&destination=MIGUEL%20PEREIRA%20-%20RJ%20(%20TERRA%20DOS%20DINOS%20)&departureDate=2025-11-19,23,1,23,214,34,3,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=39333&destination=SENADOR%20POMPEU%20-%20CE&departureDate=2026-02-06,23,1,23,558,50,7,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-10-12,23,1,23,383,38,3,0
(not set),/selectTrip?originCode=FORTALEZA%20-%20CE&destinationCode=VARZEA%20ALEGRE%20-%20CE&departureDate=2025-02-24,23,1,23,488,62,7,0
(not set),/selectTrip?originCode=ITAPIPOCA%20-%20CE&destinationCode=UMIRIM%20-%20CE&departureDate=2025-04-07,23,1,23,365,50,10,0
(not set),/selectTrip?originCode=PARNAIBA%20-%20PI&destinationCode=TERESINA%20-%20PI&departureDate=2025-06-03,23,1,23,806,40,6,0
(not set),/selectTrip?originCode=SOBRAL%20-%20CE&destinationCode=FORTALEZA%20-%20CE&departureDate=2025-04-30,23,3,7.666666666666667,72.66666666666667,57,7,0
(not set),/selectTrip?originCode=sobral&destinationCode=fortaleza&departureDate=2025-05-13,23,1,23,780,53,11,0
Viva - Login,/como-funciona/,23,11,2.090909090909091,29.272727272727273,44,0,0
(not set),/selectTrip?originCode=39311&origin=MOMBACA%20-%20CE&destinationCode=39046&destination=QUIXADA%20-%20CE&departureDate=2025-09-13,22,1,22,1087,37,8,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-11-27,22,1,22,284,44,6,0
(not set),/selectTrip?originCode=43437&origin=PIANCO%20-%20PB&destinationCode=43393&destination=ITAPORANGA%20-%20PB&departureDate=2025-07-27,22,1,22,502,54,7,0
(not set),/selectTrip?originCode=46223&origin=SAO%20MATEUS%20DO%20MARANHAO%20-%20MA&destinationCode=46166&destination=TIMON%20-%20MA&departureDate=2026-01-04,22,1,22,508,54,7,0
(not set),/selectTrip?originCode=47247&origin=MACAUBAS%20-%20BA&destinationCode=50232&destination=SALVADOR%20-%20BA&departureDate=2025-09-09,22,2,11,315,48,8,0
(not set),/selectTrip?originCode=47299&origin=BRAGANCA%20PAULISTA%20-%20SP&destinationCode=37443&destination=OURO%20PRETO%20-%20MG&departureDate=2025-07-22,22,1,22,100,45,2,0
(not set),/selectTrip?originCode=48580&origin=MILAGRES%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-11-26,22,1,22,705,39,5,0
(not set),/selectTrip?originCode=48653&origin=PARNAIBA%20-%20PI&destinationCode=48641&destination=PIRACURUCA%20-%20PI&departureDate=2025-08-02,22,1,22,1271,38,5,0
(not set),/selectTrip?originCode=48653&origin=PARNAIBA%20-%20PI&destinationCode=50138&destination=SAO%20LUIS%20-%20MA&departureDate=2026-03-27,22,1,22,843,42,8,0
(not set),/selectTrip?originCode=48679&origin=SOBRAL%20-%20CE&destinationCode=39067&destination=TIANGUA%20-%20CE&departureDate=2025-11-12,22,1,22,373,49,6,0
(not set),/selectTrip?originCode=48679&origin=SOBRAL%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-01-05,22,1,22,1774,48,10,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=39067&destination=TIANGUA%20-%20CE&departureDate=2025-09-17,22,1,22,442,39,4,0
(not set),/selectTrip?originCode=FORTALEZA%20-%20CE&destinationCode=JOAO%20PESSOA%20-%20PB&departureDate=2025-04-02,22,1,22,338,42,6,0
(not set),/selectTrip?originCode=FORTALEZA%20-%20CE&destinationCode=MOSSORO%20-%20RN&departureDate=2025-05-20,22,1,22,709,39,5,0
(not set),/selectTrip?originCode=FORTALEZA%20-%20CE&destinationCode=SOBRAL%20-%20CE&departureDate=2025-03-14,22,2,11,141.5,55,5,0
(not set),/selectTrip?originCode=JOAO%20PESSOA%20-%20PB&destinationCode=JUAZEIRO%20DO%20NORTE%20-%20CE&departureDate=2025-05-08,22,1,22,887,44,12,0
(not set),/selectTrip?originCode=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=ARARIPINA%20-%20PE&departureDate=2025-04-18,22,1,22,184,53,3,0
(not set),/selectTrip?originCode=SAO%20LUIS%20-%20MA&destinationCode=MIRANDA%20DO%20NORTE%20-%20MA&departureDate=2025-03-25,22,1,22,270,56,3,0
(not set),/selectTrip?originCode=39245&origin=IGUATU%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-22,21,1,21,420,40,7,0
(not set),/selectTrip?originCode=39311&origin=MOMBACA%20-%20CE&destinationCode=43971&destination=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&departureDate=2026-01-03,21,1,21,738,54,7,0
(not set),/selectTrip?originCode=43971&origin=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-05-19,21,1,21,717,44,14,0
(not set),/selectTrip?originCode=45686&origin=VALENCA%20-%20RJ&destinationCode=45534&destination=VOLTA%20REDONDA%20-%20RJ&departureDate=2026-03-31,21,1,21,704,59,0,0
(not set),/selectTrip?originCode=45700&origin=MIGUEL%20PEREIRA%20-%20RJ&destinationCode=49495&destination=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2025-10-23,21,1,21,1063,45,2,0
(not set),/selectTrip?originCode=47756&origin=BACABAL%20-%20MA&destinationCode=50138&destination=SAO%20LUIS%20-%20MA&departureDate=2026-04-02,21,1,21,559,43,5,0
(not set),/selectTrip?originCode=48021&origin=PARAGOMINAS%20-%20PA&destinationCode=47967&destination=IMPERATRIZ%20-%20MA&departureDate=2025-12-20,21,1,21,745,46,11,0
(not set),/selectTrip?originCode=48093&origin=PERITORO%20-%20MA&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-04-25,21,1,21,1143,55,7,0
(not set),/selectTrip?originCode=48451&origin=FEIRA%20DE%20SANTANA%20-%20BA&destinationCode=47825&destination=BARREIRAS%20-%20BA&departureDate=2025-10-17,21,1,21,110,43,3,0
(not set),/selectTrip?originCode=48569&origin=CRATO%20-%20CE&destinationCode=39245&destination=IGUATU%20-%20CE&departureDate=2026-04-21,21,1,21,634,37,7,0
(not set),/selectTrip?originCode=48570&origin=FARIAS%20BRITO%20-%20CE&destinationCode=39222&destination=VARZEA%20ALEGRE%20-%20CE&departureDate=2026-03-23,21,1,21,625,51,9,0
(not set),/selectTrip?originCode=48661&origin=GUARACIABA%20DO%20NORTE%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-10-16,21,1,21,375,44,3,0
(not set),/selectTrip?originCode=48679&origin=SOBRAL%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-07-10,21,4,5.25,116.25,44,6,0
(not set),/selectTrip?originCode=48687&origin=CAMOCIM%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-03-01,21,1,21,659,43,8,0
(not set),/selectTrip?originCode=48704&origin=ITAPIPOCA%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-11-28,21,1,21,164,42,8,0
(not set),/selectTrip?originCode=49181&origin=BRASILIA%20-%20DF&destinationCode=48094&destination=COLONIA%20DO%20GURGUEIA%20-%20PI&departureDate=2025-08-07,21,1,21,380,29,2,0
(not set),/selectTrip?originCode=49181&origin=BRASILIA%20-%20DF&destinationCode=49738&destination=GOIANIA%20-%20GO&departureDate=2026-05-11,21,2,10.5,298.5,46,15,0
(not set),/selectTrip?originCode=49495&origin=RIO%20DE%20JANEIRO%20-%20RJ&destinationCode=45775&destination=JUIZ%20DE%20FORA%20-%20MG&departureDate=2025-12-26,21,1,21,555,52,10,0
(not set),/selectTrip?originCode=50138&origin=SAO%20LUIS%20-%20MA&destinationCode=47756&destination=BACABAL%20-%20MA&departureDate=2026-03-04,21,1,21,807,44,5,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-07-16,21,1,21,536,34,6,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-12-15,21,2,10.5,159.5,42,9,0
(not set),/selectTrip?originCode=50604&origin=FORTALEZA%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2026-03-19,21,2,10.5,292,43,8,0
(not set),/selectTrip?originCode=CAMPINAS%20-%20SP&destinationCode=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2025-03-16,21,1,21,1228,40,8,0
(not set),/selectTrip?originCode=CATALAO%20-%20GO&destinationCode=SAO%20PAULO%20-%20SP&departureDate=2025-03-10,21,1,21,240,44,5,0
(not set),/selectTrip?originCode=FORTALEZA%20-%20CE&destinationCode=TIANGUA%20-%20CE&departureDate=2025-01-20,21,1,21,338,38,7,0
(not set),/selectTrip?originCode=SHOPPING%20INDEPENDENCIA%20-%20MG%20(term%20adicional%20de%20JUIZ%20DE%20FORA)&destinationCode=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2025-06-03,21,1,21,1760,40,16,0
(not set),/selectTrip?originCode=SOBRAL%20-%20CE&destinationCode=FORTALEZA%20-%20CE&departureDate=2025-04-29,21,2,10.5,288,42,8,0
(not set),/selectTrip?originCode=SOBRAL%20-%20CE&destinationCode=FORTALEZA%20-%20CE&departureDate=2025-06-09,21,1,21,471,33,5,0
Viva - Login,/central-de-ajuda/,21,13,1.6153846153846154,10.461538461538462,41,0,0
(not set),/auth/verifyCpf?ref=1C9B39,20,1,20,120,35,1,0
(not set),/selectTrip?originCode=39245&origin=IGUATU%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-01-27,20,2,10,140.5,40,6,0
(not set),/selectTrip?originCode=43626&origin=ACOPIARA%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-10-03,20,1,20,478,42,11,0
(not set),/selectTrip?originCode=44023&origin=SAO%20GONCALO%20DO%20AMARANTE%20(CROATA)%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-06-23,20,1,20,399,38,6,0
(not set),/selectTrip?originCode=45686&origin=VALENCA%20-%20RJ&destinationCode=45534&destination=VOLTA%20REDONDA%20-%20RJ&departureDate=2025-12-08,20,1,20,0,40,0,0
(not set),/selectTrip?originCode=45686&origin=VALENCA%20-%20RJ&destinationCode=45775&destination=JUIZ%20DE%20FORA%20-%20MG&departureDate=2026-04-14,20,2,10,318,49,6,0
(not set),/selectTrip?originCode=45686&origin=VALENCA%20-%20RJ&destinationCode=49495&destination=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2026-05-03,20,1,20,414,39,5,0
(not set),/selectTrip?originCode=47069&origin=POUSO%20ALEGRE%20-%20MG&destinationCode=49495&destination=RIO%20DE%20JANEIRO%20-%20RJ&departureDate=2026-05-01,20,1,20,1129,39,7,0
(not set),/selectTrip?originCode=47756&origin=BACABAL%20-%20MA&destinationCode=50138&destination=SAO%20LUIS%20-%20MA&departureDate=2025-10-24,20,1,20,640,42,2,0
(not set),/selectTrip?originCode=48342&origin=SEABRA%20-%20BA&destinationCode=47716&destination=OLIVEIRA%20DOS%20BREJINHOS%20-%20BA&departureDate=2025-10-29,20,1,20,539,48,8,0
(not set),/selectTrip?originCode=48342&origin=SEABRA%20-%20BA&destinationCode=49479&destination=SAO%20PAULO%20-%20SP&departureDate=2025-12-18,20,1,20,683,41,6,0
(not set),/selectTrip?originCode=48343&origin=PALMEIRAS%20-%20BA&destinationCode=48351&destination=LENCOIS%20-%20BA&departureDate=2025-10-30,20,1,20,413,41,7,0
(not set),/selectTrip?originCode=48449&origin=UBERABA%20-%20MG&destinationCode=49738&destination=GOIANIA%20-%20GO&departureDate=2026-03-22,20,1,20,572,41,7,0
(not set),/selectTrip?originCode=48576&origin=JUAZEIRO%20DO%20NORTE%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-12-02,20,1,20,228,35,4,0
(not set),/selectTrip?originCode=48653&origin=PARNAIBA%20-%20PI&destinationCode=47777&destination=TUTOIA%20-%20MA&departureDate=2025-10-05,20,1,20,301,40,9,0
(not set),/selectTrip?originCode=48679&origin=SOBRAL%20-%20CE&destinationCode=48683&destination=SANTANA%20DO%20ACARAU%20-%20CE&departureDate=2026-04-20,20,1,20,409,34,9,0
(not set),/selectTrip?originCode=48679&origin=SOBRAL%20-%20CE&destinationCode=48696&destination=ITAPAJE%20-%20CE&departureDate=2025-08-29,20,1,20,474,41,6,0
(not set),/selectTrip?originCode=48679&origin=SOBRAL%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-10-23,20,3,6.666666666666667,166.66666666666666,46,6,0
(not set),/selectTrip?originCode=48696&origin=ITAPAJE%20-%20CE&destinationCode=42951&destination=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&departureDate=2025-11-06,20,1,20,540,44,5,0
(not set),/selectTrip?originCode=48696&origin=ITAPAJE%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-10-07,20,1,20,233,41,8,0
(not set),/selectTrip?originCode=49495%26origin=RIO%2520DE%2520JANEIRO%2520-%2520RJ%26destinationCode=45767%26destination=BARBACENA%2520-%2520MG%26departureDate=2026-02-10,20,1,20,656,41,7,0
(not set),/selectTrip?originCode=49738&origin=GOIANIA%20-%20GO&destinationCode=49181&destination=BRASILIA%20-%20DF&departureDate=2026-03-30,20,1,20,489,52,8,0
(not set),/selectTrip?originCode=50039&origin=TERESINA%20-%20PI&destinationCode=40589&destination=BARRA%20GRANDE%20-%20PI&departureDate=2025-12-26,20,1,20,286,41,6,0
(not set),/selectTrip?originCode=50039&origin=TERESINA%20-%20PI&destinationCode=48641&destination=PIRACURUCA%20-%20PI&departureDate=2026-04-16,20,1,20,360,47,3,0
(not set),/selectTrip?originCode=50039&origin=TERESINA%20-%20PI&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-16,20,3,6.666666666666667,419.6666666666667,49,6,0
(not set),/selectTrip?originCode=50324&origin=ARACAJU%20-%20SE&destinationCode=48947&destination=MOSSORO%20-%20RN&departureDate=2025-11-22,20,1,20,1197,49,8,0
